"Volgnummer","id_geo","Plaats","Straat","Huisnummer","Toevoeging","Kad. gemeente","Kad. sectie","Kadastraal perceelnr.","Bram","dubbel_bram","geometry","geopackage","dubbel_geo"
"66151","54365","Andijk","Hofkesland","48",NULL,"Andijk","K","3143","JA",False,"0101000020E6100000DEA31F0F3ADB14401108CFA58A5F4A40","JA",False
"66152","54366","Andijk","Hofkesland","50",NULL,"Andijk","K","3128","JA",False,"0101000020E61000005B8148DF69DB14401374B0528A5F4A40","JA",False
"66153","54367","Andijk","Hofkesland","52",NULL,"Andijk","K","3129","JA",False,"0101000020E6100000E199360183DB144032700F8E8A5F4A40","JA",False
"66154","54368","Andijk","Hofkesland","54",NULL,"Andijk","K","3130","JA",False,"0101000020E6100000EB4EBFC0AFDB1440C2602C408B5F4A40","JA",False
"66155","54369","Andijk","Hofkesland","56",NULL,"Andijk","K","3131","JA",False,"0101000020E6100000C6E8E60BC7DB1440EAE9A9CE8B5F4A40","JA",False
"66156","54370","Andijk","Sterappel","2",NULL,"Andijk","K","3931","JA",False,"0101000020E61000004AAEFCFB74D8144054D12937545F4A40","JA",False
"66157","54371","Andijk","Sterappel","4",NULL,"Andijk","K","3867","JA",False,"0101000020E61000007D0293ABB1D81440653C878F555F4A40","JA",False
"66158","54372","Andijk","Sterappel","6",NULL,"Andijk","K","3868","JA",False,"0101000020E6100000942B16F8EED81440B2716376575F4A40","JA",False
"66159","54373","Andijk","Sterappel","8",NULL,"Andijk","K","3869","JA",False,"0101000020E610000032B0A5AF23D9144008FE9E98595F4A40","JA",False
"66160","54374","Andijk","Sterappel","10",NULL,"Andijk","K","3870","JA",False,"0101000020E6100000D6B088EB5DD91440C1BE5A8B5B5F4A40","JA",False
"66161","54375","Andijk","Sterappel","12",NULL,"Andijk","K","3871","JA",False,"0101000020E610000029AC85829FD91440586E36725D5F4A40","JA",False
"66162","54376","Andijk","Sterappel","14",NULL,"Andijk","K","3872","JA",False,"0101000020E6100000B081555BDAD91440D5B334305E5F4A40","JA",False
"66163","54377","Andijk","Sterappel","16",NULL,"Andijk","K","3873","JA",False,"0101000020E6100000F50858650BDA1440BDD76C6F615F4A40","JA",False
"66164","54378","Andijk","Sterappel","18",NULL,"Andijk","K","3874","JA",False,"0101000020E610000081E0B75408DA144000A4BF7D665F4A40","JA",False
"66165","54379","Andijk","Sterappel","20",NULL,"Andijk","K","3875","JA",False,"0101000020E6100000FAC7C932EFD91440C7E792FD6A5F4A40","JA",False
"66166","54380","Andijk","Sterappel","22",NULL,"Andijk","K","3803","JA",False,"0101000020E6100000945642F8DAD91440458C86126F5F4A40","JA",False
"66167","54381","Andijk","Sterappel","24",NULL,"Andijk","K","3804","JA",False,"0101000020E6100000FF863B00D3D91440828760F9705F4A40","JA",False
"66168","54382","Andijk","Sterappel","26",NULL,"Andijk","K","3805","JA",False,"0101000020E6100000B540C728BED914400BC7B48B745F4A40","JA",False
"66169","54383","Andijk","Sterappel","28",NULL,"Andijk","K","3806","JA",False,"0101000020E61000002071C030B6D91440D18F8F13765F4A40","JA",False
"66170","54384","Andijk","Sterappel","30",NULL,"Andijk","K","3807","JA",False,"0101000020E6100000DAA69FDDA6D9144089A3A2BD795F4A40","JA",False
"66171","54385","Andijk","Sterappel","32",NULL,"Andijk","K","3808","JA",False,"0101000020E61000009958D20E9DD914404ADC9B987B5F4A40","JA",False
"66172","54386","Andijk","Sterappel","34",NULL,"Andijk","K","3809","JA",False,"0101000020E6100000C23AFE478BD9144073D48D4E7F5F4A40","JA",False
"66173","54387","Andijk","Sterappel","36",NULL,"Andijk","K","3810","JA",False,"0101000020E6100000F514D18984D914408220E705815F4A40","JA",False
"66174","54388","Andijk","Sterappel","38",NULL,"Andijk","K","3811","JA",False,"0101000020E6100000574D238971D914400F2CD8BB845F4A40","JA",False
"66175","54389","Andijk","Sterappel","40",NULL,"Andijk","K","4532","JA",False,"0101000020E6100000B8C893D13CD914402DF70E3E8E5F4A40","JA",False
"66176","54390","Andijk","Sterappel","42",NULL,"Andijk","K","4550","JA",False,"0101000020E61000005FCB062439D91440064D87E98F5F4A40","JA",False
"66177","54391","Andijk","Sterappel","44",NULL,"Andijk","K","4237","JA",False,"0101000020E610000089AD325D27D914400D79B4E6935F4A40","JA",False
"66178","54392","Andijk","Sterappel","46",NULL,"Andijk","K","4238","JA",False,"0101000020E6100000BC87059F20D91440B98E2AF1955F4A40","JA",False
"66179","54393","Andijk","Sterappel","48",NULL,"Andijk","K","4289","JA",False,"0101000020E6100000A997B78D0AD914403FAED51D9A5F4A40","JA",False
"66180","54394","Andijk","Sterappel","50",NULL,"Andijk","K","4160","JA",False,"0101000020E6100000CFFD8F42F3D81440D1489E9D9E5F4A40","JA",False
"66181","54395","Andijk","Sterappel","52",NULL,"Andijk","K","4288","JA",False,"0101000020E6100000FE5B0F00E7D8144054E9637CA35F4A40","JA",False
"66182","54396","Andijk","Sterappel","1",NULL,"Andijk","K","3876","JA",False,"0101000020E6100000240506FEADD814401123B5005E5F4A40","JA",False
"66183","54397","Andijk","Sterappel","3",NULL,"Andijk","K","3876","JA",False,"0101000020E610000072C7CD59C8D81440366592295F5F4A40","JA",False
"66184","54398","Andijk","Sterappel","5",NULL,"Andijk","K","3876","JA",False,"0101000020E6100000150BCFDEE0D8144044D5D0CF5F5F4A40","JA",False
"66185","54399","Andijk","Sterappel","7",NULL,"Andijk","K","3876","JA",False,"0101000020E61000000CD0098DF7D8144090AE6EB1605F4A40","JA",False
"66186","54400","Andijk","Sterappel","9",NULL,"Andijk","K","3876","JA",False,"0101000020E6100000CB3E1E750FD91440BC7E0C93615F4A40","JA",False
"66187","54401","Andijk","Sterappel","11",NULL,"Andijk","K","3876","JA",False,"0101000020E61000006D821FFA27D91440F463CA68625F4A40","JA",False
"66188","54402","Andijk","Sterappel","13",NULL,"Andijk","K","3876","JA",False,"0101000020E61000003B652E6F50D9144095A7E779635F4A40","JA",False
"66189","54403","Andijk","Sterappel","15",NULL,"Andijk","K","3876","JA",False,"0101000020E6100000322A691D67D91440F15A855B645F4A40","JA",False
"66190","54404","Andijk","Sterappel","17",NULL,"Andijk","K","3876","JA",False,"0101000020E6100000B942573F80D9144076E203EA645F4A40","JA",False
"66191","54405","Andijk","Sterappel","19",NULL,"Andijk","K","3876","JA",False,"0101000020E6100000233032FE99D91440BE06229C655F4A40","JA",False
"66192","54406","Andijk","Meikers","2",NULL,"Andijk","K","3822","JA",False,"0101000020E6100000695563E379D814405001583A695F4A40","JA",False
"66193","54407","Andijk","Meikers","4",NULL,"Andijk","K","3823","JA",False,"0101000020E61000009CEC17DC94D81440550276EC695F4A40","JA",False
"66194","54408","Andijk","Meikers","6",NULL,"Andijk","K","3824","JA",False,"0101000020E61000003179008BBED814407365F47A6A5F4A40","JA",False
"66195","54409","Andijk","Meikers","8",NULL,"Andijk","K","3825","JA",False,"0101000020E6100000A55E8252E3D814404C16D2446B5F4A40","JA",False
"66196","54410","Andijk","Meikers","10",NULL,"Andijk","K","3826","JA",False,"0101000020E6100000519A2AE006D91440F8312F3E6C5F4A40","JA",False
"66197","54411","Andijk","Meikers","12",NULL,"Andijk","K","3827","JA",False,"0101000020E6100000352CF93329D914406EF62CFC6C5F4A40","JA",False
"66198","54412","Andijk","Meikers","14",NULL,"Andijk","K","3828","JA",False,"0101000020E61000003B652E6F50D9144002DA88546E5F4A40","JA",False
"66199","54413","Andijk","Meikers","16",NULL,"Andijk","K","3829","JA",False,"0101000020E6100000E22483786ED9144057D6C6FA6E5F4A40","JA",False
"66200","54414","Andijk","Meikers","1",NULL,"Andijk","K","3877","JA",False,"0101000020E610000040F9733C48D8144031FC3DC3715F4A40","JA",False
"66201","54415","Andijk","Meikers","3",NULL,"Andijk","K","3878","JA",False,"0101000020E610000031425B6659D81440DD52DC45725F4A40","JA",False
"66202","54416","Andijk","Meikers","5",NULL,"Andijk","K","3879","JA",False,"0101000020E61000007C88CF3D6ED81440BF93F7B5735F4A40","JA",False
"66203","54417","Andijk","Meikers","7",NULL,"Andijk","K","3880","JA",False,"0101000020E61000006ED1B6677FD814400567355C745F4A40","JA",False
"66204","54418","Andijk","Meikers","9",NULL,"Andijk","K","3881","JA",False,"0101000020E610000044EF8A2E91D814409F5D93F6745F4A40","JA",False
"66205","54419","Andijk","Meikers","11",NULL,"Andijk","K","3830","JA",False,"0101000020E6100000025E9F16A9D814405727D19C755F4A40","JA",False
"66206","54420","Andijk","Meikers","13",NULL,"Andijk","K","3831","JA",False,"0101000020E6100000EB6BC1EED0D8144075A30DA2765F4A40","JA",False
"66207","54421","Andijk","Meikers","15",NULL,"Andijk","K","3832","JA",False,"0101000020E610000019872263E6D81440F5896B3C775F4A40","JA",False
"66208","54422","Andijk","Meikers","17",NULL,"Andijk","K","3833","JA",False,"0101000020E6100000D479E3C6F8D814402F6CC9D6775F4A40","JA",False
"66209","54423","Andijk","Meikers","19",NULL,"Andijk","K","3834","JA",False,"0101000020E61000003AEB6A010DD9144088C8874D785F4A40","JA",False
"66210","54424","Andijk","Meikers","21",NULL,"Andijk","K","3835","JA",False,"0101000020E61000004EDBB81223D91440B270081E785F4A40","JA",False
"66211","54425","Andijk","Meikers","23",NULL,"Andijk","K","3836","JA",False,"0101000020E610000098212DEA37D91440592246C4785F4A40","JA",False
"66212","54426","Andijk","Elstar","2",NULL,"Andijk","K","4147","JA",False,"0101000020E6100000DC4516C436D81440F75296147D5F4A40","JA",False
"66213","54427","Andijk","Elstar","4",NULL,"Andijk","K","4148","JA",False,"0101000020E6100000EF3564D54CD81440C96534977D5F4A40","JA",False
"66214","54428","Andijk","Elstar","6",NULL,"Andijk","K","4149","JA",False,"0101000020E6100000397CD8AC61D81440ACED713D7E5F4A40","JA",False
"66215","54429","Andijk","Elstar","8",NULL,"Andijk","K","4150","JA",False,"0101000020E61000005E5C74CF8DD8144095784D667F5F4A40","JA",False
"66216","54430","Andijk","Elstar","10",NULL,"Andijk","K","4151","JA",False,"0101000020E6100000FC2322D0A0D814409D672A30805F4A40","JA",False
"66217","54431","Andijk","Elstar","12",NULL,"Andijk","K","4152","JA",False,"0101000020E61000000F1470E1B6D814407596E8A6805F4A40","JA",False
"66218","54432","Andijk","Elstar","14",NULL,"Andijk","K","4153","JA",False,"0101000020E6100000DCF67E56DFD81440E7A183E7815F4A40","JA",False
"66219","54433","Andijk","Elstar","16",NULL,"Andijk","K","4154","JA",False,"0101000020E6100000B114531DF1D814407F268246825F4A40","JA",False
"66220","54434","Andijk","Elstar","18",NULL,"Andijk","K","4155","JA",False,"0101000020E61000008CAE7A6808D914405AEAFFD4825F4A40","JA",False
"66221","54435","Andijk","Elstar","1",NULL,"Andijk","K","4820","JA",False,"0101000020E6100000503711B0D4D714400F2CD8BB845F4A40","JA",False
"66222","54436","Andijk","Elstar","3",NULL,"Andijk","K","4820","JA",False,"0101000020E61000009FF9D80BEFD71440ACE9B485855F4A40","JA",False
"66223","54437","Andijk","Elstar","5",NULL,"Andijk","K","4820","JA",False,"0101000020E6100000423DDA9007D81440AE661220865F4A40","JA",False
"66224","54438","Andijk","Elstar","7",NULL,"Andijk","K","4820","JA",False,"0101000020E610000046760FCC2ED8144044EF8C6C875F4A40","JA",False
"66225","54439","Andijk","Elstar","9",NULL,"Andijk","K","4820","JA",False,"0101000020E61000005DE2B0614AD814405F2E294E885F4A40","JA",False
"66226","54440","Andijk","Elstar","11",NULL,"Andijk","K","4820","JA",False,"0101000020E61000001C51C54962D81440836466F4885F4A40","JA",False
"66227","54441","Andijk","Elstar","13",NULL,"Andijk","K","4820","JA",False,"0101000020E6100000A369B36B7BD8144067C722CA895F4A40","JA",False
"66228","54442","Andijk","Elstar","15",NULL,"Andijk","K","4820","JA",False,"0101000020E6100000599D0202AAD81440681D3EDB8A5F4A40","JA",False
"66229","54443","Andijk","Elstar","17",NULL,"Andijk","K","4820","JA",False,"0101000020E6100000180C17EAC1D814409F749B758B5F4A40","JA",False
"66230","54444","Andijk","Elstar","19",NULL,"Andijk","K","4820","JA",False,"0101000020E610000083F9F1A8DBD81440CB5DB8278C5F4A40","JA",False
"66231","54445","Andijk","Goudreinet","2",NULL,"Andijk","K","4232","JA",False,"0101000020E610000025DB2109A3D71440F9450D9D8E5F4A40","JA",False
"66232","54446","Andijk","Goudreinet","4",NULL,"Andijk","K","4233","JA",False,"0101000020E6100000FBF8F5CFB4D714405D152A4F8F5F4A40","JA",False
"66233","54447","Andijk","Goudreinet","6",NULL,"Andijk","K","4234","JA",False,"0101000020E6100000B5EBB633C7D71440F983A7DD8F5F4A40","JA",False
"66234","54448","Andijk","Goudreinet","8",NULL,"Andijk","K","4235","JA",False,"0101000020E6100000582FB8B8DFD714405F5D6554905F4A40","JA",False
"66235","54449","Andijk","Goudreinet","10",NULL,"Andijk","K","4269","JA",False,"0101000020E6100000CC143A8004D814403D391C47925F4A40","JA",False
"66236","54450","Andijk","Goudreinet","12",NULL,"Andijk","K","4270","JA",False,"0101000020E61000008607FBE316D814407D05DABD925F4A40","JA",False
"66237","54451","Andijk","Goudreinet","14",NULL,"Andijk","K","4317","JA",False,"0101000020E6100000B5225C582CD81440D6243758935F4A40","JA",False
"66238","54452","Andijk","Goudreinet","16",NULL,"Andijk","K","4320","JA",False,"0101000020E6100000C55480A73FD814400F79B4E6935F4A40","JA",False
"66239","54453","Andijk","Goudreinet","18",NULL,"Andijk","K","4290","JA",False,"0101000020E610000097B3E2A06DD814405AE6416F945F4A40","JA",False
"66240","54454","Andijk","Goudreinet","20",NULL,"Andijk","K","4291","JA",False,"0101000020E61000006F8FE02982D814409416AF03955F4A40","JA",False
"66241","54455","Andijk","Goudreinet","22",NULL,"Andijk","K","4357","JA",False,"0101000020E61000000C578E2A95D81440E67C3C8C955F4A40","JA",False
"66242","54456","Andijk","Goudreinet","24",NULL,"Andijk","K","4358","JA",False,"0101000020E61000003B72EF9EAAD81440004E7932965F4A40","JA",False
"66243","54457","Andijk","Goudreinet","1",NULL,"Andijk","K","4344","JA",False,"0101000020E6100000EB09F0C97FD71440FA2E3508975F4A40","JA",False
"66244","54458","Andijk","Goudreinet","3",NULL,"Andijk","K","4391","JA",False,"0101000020E6100000CBDC4C50BED714402419A971995F4A40","JA",False
"66245","54459","Andijk","Goudreinet","5",NULL,"Andijk","K","4287","JA",False,"0101000020E6100000328579AF37D8144089AE77D49C5F4A40","JA",False
"66246","54460","Andijk","Goudreinet","7",NULL,"Andijk","K","4239","JA",False,"0101000020E6100000FAA816577CD81440A59851FD9D5F4A40","JA",False
"66247","54461","Andijk","Notarisappel","1",NULL,"Andijk","K","4252","JA",False,"0101000020E6100000E21149C174D71440EB5EC21F7E5F4A40","JA",False
"66248","54462","Andijk","Notarisappel","3",NULL,"Andijk","K","4253","JA",False,"0101000020E6100000BDEE8E556AD714402C1F5CBF7F5F4A40","JA",False
"66249","54463","Andijk","Notarisappel","5",NULL,"Andijk","K","4228","JA",False,"0101000020E610000040CE473C5CD714405B7F0BEC835F4A40","JA",False
"66250","54464","Andijk","Notarisappel","7",NULL,"Andijk","K","4254","JA",False,"0101000020E6100000DED813864DD714405202C57F855F4A40","JA",False
"66251","54465","Andijk","Notarisappel","9",NULL,"Andijk","K","4255","JA",False,"0101000020E610000061B8CC6C3FD71440624873AC895F4A40","JA",False
"66252","54466","Andijk","Notarisappel","11",NULL,"Andijk","K","4256","JA",False,"0101000020E610000057C0256434D7144036F14A938B5F4A40","JA",False
"66253","54467","Andijk","Notarisappel","13",NULL,"Andijk","K","4257","JA",False,"0101000020E6100000D5238BC620D714405F1ED62A905F4A40","JA",False
"66254","54468","Andijk","Notarisappel","15",NULL,"Andijk","K","4157","JA",False,"0101000020E61000008ADD16EF0BD71440C35360C2945F4A40","JA",False
"66255","54469","Andijk","Notarisappel","12",NULL,"Andijk","K","3814","JA",False,"0101000020E610000029C607E253D814406235EB555B5F4A40","JA",False
"66256","54470","Andijk","Notarisappel","14",NULL,"Andijk","K","3815","JA",False,"0101000020E6100000091FA1FA4ED81440DD1428BA5C5F4A40","JA",False
"66257","54471","Andijk","Notarisappel","16",NULL,"Andijk","K","3816","JA",False,"0101000020E61000005824879F47D81440C3C1442A5E5F4A40","JA",False
"66258","54472","Andijk","Notarisappel","18",NULL,"Andijk","K","3817","JA",False,"0101000020E6100000C45480A73FD81440837060F95F5F4A40","JA",False
"66259","54473","Andijk","Notarisappel","20",NULL,"Andijk","K","3818","JA",False,"0101000020E61000000EDE12C832D81440001D57AF635F4A40","JA",False
"66260","54474","Andijk","Notarisappel","22",NULL,"Andijk","K","3819","JA",False,"0101000020E6100000E8BA585C28D8144051F51243655F4A40","JA",False
"66261","54475","Andijk","Notarisappel","24",NULL,"Andijk","K","3820","JA",False,"0101000020E6100000ACE8DE1124D8144004122FB3665F4A40","JA",False
"66262","54476","Andijk","Notarisappel","26",NULL,"Andijk","K","3821","JA",False,"0101000020E6100000E0C2B1531DD8144022F52A2F685F4A40","JA",False
"66263","54477","Andijk","Notarisappel","28",NULL,"Andijk","K","4140","JA",False,"0101000020E610000012E0A2DEF4D71440CC9E960C6F5F4A40","JA",False
"66264","54478","Andijk","Notarisappel","30",NULL,"Andijk","K","4141","JA",False,"0101000020E610000061E58883EDD714402416B27C705F4A40","JA",False
"66265","54479","Andijk","Notarisappel","32",NULL,"Andijk","K","4142","JA",False,"0101000020E6100000B0EA6E28E6D71440CD9BEDE0715F4A40","JA",False
"66266","54480","Andijk","Notarisappel","34",NULL,"Andijk","K","4617","JA",False,"0101000020E61000001B1B6830DED7144058E166EB735F4A40","JA",False
"66267","54481","Andijk","Notarisappel","36",NULL,"Andijk","K","4144","JA",False,"0101000020E610000094BF5BC5E6D71440ECAAF9C4775F4A40","JA",False
"66268","54482","Andijk","Notarisappel","38",NULL,"Andijk","K","4145","JA",False,"0101000020E6100000FFEF54CDDED71440B2B97370795F4A40","JA",False
"66269","54483","Andijk","Notarisappel","40",NULL,"Andijk","K","4146","JA",False,"0101000020E610000033CA270FD8D714406A50AD337B5F4A40","JA",False
"66270","54484","Andijk","Pietersbuur","1",NULL,"Andijk","K","4481","JA",False,"0101000020E61000005A3290DA82D7144077921CA3A75F4A40","JA",False
"66271","54485","Andijk","Pietersbuur","3",NULL,"Andijk","K","4393","JA",False,"0101000020E6100000488560124BD71440B15C47BCA55F4A40","JA",False
"66272","54486","Andijk","Pietersbuur","5",NULL,"Andijk","K","4345","JA",False,"0101000020E61000001E6C8FB4F7D614405BED0875A55F4A40","JA",False
"66273","54487","Andijk","Pietersbuur","7",NULL,"Andijk","K","4374","JA",False,"0101000020E6100000CFECE5A1BBD6144077CD20E5A65F4A40","JA",False
"66274","54488","Andijk","Pietersbuur","9",NULL,"Andijk","K","4346","JA",False,"0101000020E6100000A0D1842DA6D614408F38A67CAB5F4A40","JA",False
"66275","54489","Andijk","Pietersbuur","11",NULL,"Andijk","K","4347","JA",False,"0101000020E6100000272D91989DD61440C4C2DB3FAD5F4A40","JA",False
"66276","54490","Andijk","Pietersbuur","13",NULL,"Andijk","K","4348","JA",False,"0101000020E6100000E16270458ED614400E441FEFB15F4A40","JA",False
"66277","54491","Andijk","Pietersbuur","15",NULL,"Andijk","K","4349","JA",False,"0101000020E6100000306856EA86D614406572D582B35F4A40","JA",False
"66278","54492","Andijk","Pietersbuur","17",NULL,"Andijk","K","4350","JA",False,"0101000020E610000072F941026FD614400668D9EAB75F4A40","JA",False
"66279","54493","Andijk","Pietersbuur","19",NULL,"Andijk","K","4478","JA",False,"0101000020E6100000148061D065D614400FA3EDB9B95F4A40","JA",False
"66280","54494","Andijk","Pietersbuur","21",NULL,"Andijk","K","4371","JA",False,"0101000020E6100000598DA06C53D61440D2C54E5DBE5F4A40","JA",False
"66281","54495","Andijk","Pietersbuur","23",NULL,"Andijk","K","4388","JA",False,"0101000020E6100000A89286114CD614403DD52144C05F4A40","JA",False
"66282","54496","Andijk","Pietersbuur","25",NULL,"Andijk","K","4378","JA",False,"0101000020E61000005E4C123A37D61440FA8EE2C3C45F4A40","JA",False
"66283","54497","Andijk","Pietersbuur","27",NULL,"Andijk","K","4411","JA",False,"0101000020E6100000064F858C33D61440B90B7763C65F4A40","JA",False
"66284","54498","Andijk","Pietersbuur","29",NULL,"Andijk","K","4397","JA",False,"0101000020E6100000620B84071BD614402F95BA54CA5F4A40","JA",False
"66285","54499","Andijk","Pietersbuur","31",NULL,"Andijk","K","4462","JA",False,"0101000020E6100000E06EE96907D614405E7908CACC5F4A40","JA",False
"66286","54500","Andijk","Nanne Jansz. Grootstraat","2",NULL,"Andijk","K","4572","JA",False,"0101000020E61000008D00EAF702D8144004910D3CAA5F4A40","JA",False
"66287","54501","Andijk","Nanne Jansz. Grootstraat","4",NULL,"Andijk","K","4433","JA",False,"0101000020E6100000D244CEB855D814403743B9AAAD5F4A40","JA",False
"66288","54502","Andijk","Nanne Jansz. Grootstraat","6",NULL,"Andijk","K","4376","JA",False,"0101000020E610000079C1047995D8144064630A20B05F4A40","JA",False
"66289","54503","Andijk","Nanne Jansz. Grootstraat","8",NULL,"Andijk","K","4456","JA",False,"0101000020E61000009B254D17BCD814402FB00CE7B45F4A40","JA",False
"66290","54504","Andijk","Nanne Jansz. Grootstraat","10",NULL,"Andijk","K","4570","JA",False,"0101000020E6100000140D5FF5A2D814404B55CDC5B95F4A40","JA",False
"66291","54505","Andijk","Nanne Jansz. Grootstraat","12",NULL,"Andijk","K","4543","JA",False,"0101000020E6100000C8C6EA1D8ED8144036250E75BE5F4A40","JA",False
"66292","54506","Andijk","Nanne Jansz. Grootstraat","14",NULL,"Andijk","K","4515","JA",False,"0101000020E610000017CCD0C286D8144066F8FEAEC05F4A40","JA",False
